fieldID, ra (rad), dec (rad)
(1188, 0.9621508999444895, -0.5837777606976293)
(1189, 4.732062283989323, -0.5837777606976293)
(1190, 1.551123156348317, -0.5837777606976293)
(1191, 3.47542468992119, -0.5837768951702741)
(1192, 2.8077606172583964, -0.5837768951702741)
(1193, 4.064398211326529, -0.5837766954331923)
(1194, 2.218787229011102, -0.5837766954331923)
(1195, 5.988699345425241, -0.5837765622751383)
(1196, 0.2944857620172642, -0.5837765622751383)
(1197, 5.713748202898834, -0.578517351754449)
(1198, 0.5694371042807427, -0.578517351754449)
(1199, 3.2004735473947847, -0.578517351754449)
(1200, 3.082711759784802, -0.578517351754449)
(1201, 5.595985350024421, -0.5785172851754229)
(1202, 0.6872000903132286, -0.5785172851754229)
(1203, 4.457110875146809, -0.5785170854383411)
(1204, 1.8260744320327769, -0.5785170854383411)
(1205, 4.339349087536827, -0.5785170188593133)
(1206, 1.9438362196427594, -0.5785170188593133)
(1207, 4.1214407250310465, -0.5758205016765804)
(1208, 2.1617445821485393, -0.5758205016765804)
(1209, 3.4183821762166726, -0.5758205016765804)
(1210, 2.8648031309629136, -0.5758205016765804)
(1211, 4.675020036600914, -0.5758191035170077)
(1212, 1.6081655368947787, -0.5758191035170077)
(1213, 5.3780780527830725, -0.5758190369379815)
(1214, 0.905107187817483, -0.5758190369379815)
(1215, 5.931656032772399, -0.5758190369379815)
(1216, 0.3515293076967036, -0.5758190369379815)
(1217, 3.3621628456050954, -0.5665189455162891)
(1218, 2.921022461574491, -0.5665189455162891)
(1219, 4.618799640724905, -0.5665187457792074)
(1220, 1.664385533296624, -0.5665187457792074)
(1221, 4.177658990378192, -0.5665186792001795)
(1222, 2.1055263168013942, -0.5665186792001795)
(1223, 5.875437234793038, -0.5665186126211517)
(1224, 0.4077480058075169, -0.5665186126211517)
(1225, 5.434296318130217, -0.5665179468308801)
(1226, 0.8488887893122925, -0.5665179468308801)
(1227, 3.3067757528341803, -0.5558945306635266)
(1228, 2.9764095543454063, -0.5558945306635266)
(1229, 5.8200493430738, -0.5558944973740118)
(1230, 0.4631358642372534, -0.5558944973740118)
(1231, 5.4896842098494565, -0.5558942976369318)
(1232, 0.7935012970672048, -0.5558942976369318)
(1233, 4.563412814270097, -0.555894264347417)
(1234, 1.7197724929094922, -0.555894264347417)
(1235, 4.233046615781323, -0.5558940978998499)
(1236, 2.050138691398263, -0.5558940978998499)
(1237, 3.141592653589793, -0.555537500629888)
(1238, 5.654867309093844, -0.5555374340508603)
(1239, 0.6283179315067132, -0.5555374340508603)
(1240, 4.398229981341818, -0.5555374007613472)
(1241, 1.884955458995813, -0.5555374007613472)
(1242, 4.99761885945436, -0.5533874973923534)
(1243, 1.285566447725229, -0.5533874973923534)
(1244, 5.055479229929643, -0.5533873975238125)
(1245, 1.227706077249951, -0.5533873975238125)
(1246, 6.254254855625829, -0.5533873975238125)
(1247, 0.028930316315099687, -0.5533873975238125)
(1248, 3.7409815317023356, -0.5533872976552716)
(1249, 2.5422037754772506, -0.5533872976552716)
(1250, 3.7988416358615096, -0.5533870646286749)
(1251, 2.4843436713180767, -0.5533870646286749)
(1252, 3.856601871479795, -0.5518938302054682)
(1253, 2.426583435699791, -0.5518938302054682)
(1254, 4.939857558571625, -0.5518930978361689)
(1255, 1.3433277486079591, -0.5518930978361689)
(1256, 5.113238932915713, -0.5518930645466558)
(1257, 1.1699466405799852, -0.5518930645466558)
(1258, 3.6832202308196007, -0.551893031257141)
(1259, 2.599965076359986, -0.551893031257141)
(1260, 6.196494087375327, -0.551892764941033)
(1261, 0.08669112825809688, -0.551892764941033)
(1262, 3.6257468176507106, -0.5489222084821312)
(1263, 2.6574384895288756, -0.5489222084821312)
(1264, 3.914075817280901, -0.5489221751926164)
(1265, 2.369109489898685, -0.5489221751926164)
(1266, 6.13902147315476, -0.5489220087450494)
(1267, 0.1441640337619051, -0.5489220087450494)
(1268, 5.170713145032926, -0.5489219754555346)
(1269, 1.1124722953047124, -0.5489219754555346)
(1270, 4.882383879086627, -0.5489219754555346)
(1271, 1.4008015612510125, -0.5489219754555346)
(1272, 3.9710946288517093, -0.54450439041834)
(1273, 2.312090678327877, -0.54450439041834)
(1274, 4.8253645348836045, -0.5445042572602843)
(1275, 1.457820772295991, -0.5445042572602843)
(1276, 5.2277319566037335, -0.5445041573917433)
(1277, 1.0554530842597336, -0.5445041573917433)
(1278, 6.082001596319521, -0.5445039909441763)
(1279, 0.20118384401812786, -0.5445039909441763)
(1280, 3.568727739763794, -0.5445037912070945)
(1281, 2.714457567415792, -0.5445037912070945)
(1282, 3.2521343451684697, -0.5438775155872487)
(1283, 3.0310509620111166, -0.5438775155872487)
(1284, 4.50877114028828, -0.5438767166389216)
(1285, 1.7744140337332448, -0.5438767166389216)
(1286, 5.544324285934628, -0.5438766167703807)
(1287, 0.7388608880869136, -0.5438766167703807)
(1288, 5.765408201724196, -0.5438765834808659)
(1289, 0.5177770388763586, -0.5438765834808659)
(1290, 4.287687757130926, -0.5438762505857301)
(1291, 1.995497683206723, -0.5438762505857301)
(1292, 4.768928422959291, -0.5386818880375855)
(1293, 1.514256617904188, -0.5386818880375855)
(1294, 4.027529941827696, -0.5386816883005038)
(1295, 2.2556553653518896, -0.5386816883005038)
(1296, 5.28416753589583, -0.5386808893521765)
(1297, 0.9990179710208379, -0.5386808893521765)
(1298, 6.025566017027425, -0.5386806563255816)
(1299, 0.2576193567311889, -0.5386806563255816)
(1300, 3.5122916278394825, -0.5386806230360668)
(1301, 2.7708936793401033, -0.5386806230360668)
(1302, 4.083289610835124, -0.5315011735008917)
(1303, 2.199895696344462, -0.5315011735008917)
(1304, 4.713170884480745, -0.5315011402113768)
(1305, 1.5700144226988493, -0.5315011402113768)
(1306, 5.9698068806522135, -0.5315000083679139)
(1307, 0.31337822679028715, -0.5315000083679139)
(1308, 5.339926139638826, -0.5314999750784007)
(1309, 0.9432590343827119, -0.5314999750784007)
(1310, 3.4565332904125956, -0.531499908499373)
(1311, 2.826652016766991, -0.531499908499373)
(1312, 5.598702839600724, -0.5297586339101386)
(1313, 0.6844826007369126, -0.5297586339101386)
(1314, 4.454393651886614, -0.5297586006206255)
(1315, 1.8287915221349271, -0.5297586006206255)
(1316, 4.342066577113131, -0.5297584008835439)
(1317, 1.9411187300664556, -0.5297584008835439)
(1318, 3.1977552588701394, -0.5297583010150029)
(1319, 3.085430048309447, -0.5297583010150029)
(1320, 5.711030180690315, -0.5297574687771609)
(1321, 0.5721550599102502, -0.5297574687771609)
(1322, 4.658146780566388, -0.52301111581426)
(1323, 1.6250385266131955, -0.52301111581426)
(1324, 4.138313981065573, -0.5230109826562043)
(1325, 2.1448714592720584, -0.5230109826562043)
(1326, 3.4015091864982545, -0.5230109826562043)
(1327, 2.8816761206813313, -0.5230109826562043)
(1328, 5.914782776737874, -0.523009917391769)
(1329, 0.36840263031025405, -0.523009917391769)
(1330, 5.394950776185382, -0.5230097842337134)
(1331, 0.8882343312571223, -0.5230097842337134)
(1332, 4.603877949137189, -0.5132591525346065)
(1333, 1.679307491200448, -0.5132591525346065)
(1334, 4.1925814809142326, -0.5132590859555803)
(1335, 2.090603826265354, -0.5132590859555803)
(1336, 5.860515010573106, -0.5132590526660655)
(1337, 0.42267046305404377, -0.5132590526660655)
(1338, 5.449219074982365, -0.5132590193765526)
(1339, 0.8339662987762507, -0.5132590193765526)
(1340, 3.3472406213851635, -0.5132589860870395)
(1341, 2.935944685794423, -0.5132589860870395)
(1342, 3.141592653589793, -0.506084363531339)
(1343, 5.654866776461628, -0.5060842969523112)
(1344, 0.6283186638760127, -0.5060842969523112)
(1345, 4.398229182393494, -0.5060841305047424)
(1346, 1.8849561247860915, -0.5060841305047424)
(1347, 3.7699106516755356, -0.5049558157299039)
(1348, 2.5132746555040506, -0.5049558157299039)
(1349, 5.026547713111453, -0.5049550500710898)
(1350, 1.2566375940681347, -0.5049550500710898)
(1351, 0.0, -0.5049550500710898)
(1352, 4.970369395180669, -0.5042023741680058)
(1353, 1.3128160451569755, -0.5042023741680058)
(1354, 3.8260895022385353, -0.5042022077204389)
(1355, 2.457095804941051, -0.5042022077204389)
(1356, 3.713733132693076, -0.504202141141411)
(1357, 2.56945217448651, -0.504202141141411)
(1358, 6.227006456616587, -0.5042020745623832)
(1359, 0.05617872572732747, -0.5042020745623832)
(1360, 5.082727096306669, -0.5042019746938423)
(1361, 1.2004584771890225, -0.5042019746938423)
(1362, 4.246128063055792, -0.5022820685744904)
(1363, 2.037057377281839, -0.5022820685744904)
(1364, 4.550331899627844, -0.5022820685744904)
(1365, 1.7328535407097996, -0.5022820685744904)
(1366, 3.2936948381919264, -0.5022820685744904)
(1367, 2.9894904689876594, -0.5022820685744904)
(1368, 5.806968961063761, -0.5022809700205423)
(1369, 0.4762165458529084, -0.5022809700205423)
(1370, 5.502764591859494, -0.5022809700205423)
(1371, 0.7804205155830088, -0.5022809700205423)
(1372, 3.8820832631057813, -0.5019545330499251)
(1373, 2.401102044073805, -0.5019545330499251)
(1374, 5.138719525593374, -0.50195366752257)
(1375, 1.144465648428161, -0.50195366752257)
(1376, 4.914375900629532, -0.5019535676540309)
(1377, 1.3688095397081088, -0.5019535676540309)
(1378, 6.171012962065448, -0.5019534677854899)
(1379, 0.11217215369943415, -0.5019534677854899)
(1380, 3.657738572877506, -0.5019534344959751)
(1381, 2.62544673430208, -0.5019534344959751)
(1382, 6.11536993951376, -0.49824644741664054)
(1383, 3.937727084605793, -0.4982463808376127)
(1384, 2.345458222573793, -0.4982463808376127)
(1385, 5.194364146041711, -0.49824568175782635)
(1386, 1.0888212277169087, -0.49824568175782635)
(1387, 0.16781560069241247, -0.4982455485997724)
(1388, 3.602096082958051, -0.4982455153102576)
(1389, 2.681089224221535, -0.4982455153102576)
(1390, 4.858732345445627, -0.4982453488626905)
(1391, 1.4244529617339519, -0.4982453488626905)
(1392, 4.803576681373435, -0.4931287506183755)
(1393, 1.4796084926480926, -0.4931287506183755)
(1394, 3.5469401525697335, -0.49312871732886243)
(1395, 2.736245154609853, -0.49312871732886243)
(1396, 6.060214275441567, -0.49312871732886243)
(1397, 0.22297108167228302, -0.49312871732886243)
(1398, 3.9928824823618787, -0.4931286840393477)
(1399, 2.290302824817708, -0.4931286840393477)
(1400, 5.249520875378336, -0.4931284843022658)
(1401, 1.0336646315383327, -0.4931284843022658)
(1402, 3.240666773514593, -0.4900717745821003)
(1403, 3.042518533664993, -0.4900717745821003)
(1404, 4.497303568634402, -0.4900717080030742)
(1405, 1.785882004861292, -0.4900717080030742)
(1406, 5.555792922852936, -0.4900715082659924)
(1407, 0.7273921180105407, -0.4900715082659924)
(1408, 4.299156127733127, -0.4900713751079367)
(1409, 1.9840293126045052, -0.4900713751079367)
(1410, 5.7539406300703195, -0.49007127523939575)
(1411, 0.5292449434253765, -0.49007127523939575)
(1412, 4.749009043269932, -0.4866598657515456)
(1413, 1.5341765302257613, -0.4866598657515456)
(1414, 4.047450120465382, -0.48665973259349166)
(1415, 2.235735186714204, -0.48665973259349166)
(1416, 3.4923727807823375, -0.48665959943543596)
(1417, 2.7908125263972487, -0.48665959943543596)
(1418, 5.304087980849623, -0.48665953285640984)
(1419, 0.9790970600138539, -0.48665953285640984)
(1420, 6.005647169970279, -0.486659499566895)
(1421, 0.2775383535911376, -0.486659499566895)
(1422, 4.1013644851534945, -0.4788999802567862)
(1423, 2.181820822026092, -0.4788999802567862)
(1424, 3.4384584160942424, -0.4788999469672731)
(1425, 2.8447268910853434, -0.4788999469672731)
(1426, 5.358001013957178, -0.47889991367775836)
(1427, 0.9251840934853176, -0.47889991367775836)
(1428, 5.9517320063338435, -0.4788997805197044)
(1429, 0.3314534340037911, -0.4788997805197044)
(1430, 4.695096010162376, -0.47889964736165047)
(1431, 1.5880895633333254, -0.47889964736165047)
(1432, 4.443648063204249, -0.47634830574784065)
(1433, 1.8395372439753364, -0.47634830574784065)
(1434, 4.3528126984277105, -0.47634823916881275)
(1435, 1.9303726087518758, -0.47634823916881275)
(1436, 3.187010735452225, -0.4763481725897867)
(1437, 3.096174571727362, -0.4763481725897867)
(1438, 5.700284325691843, -0.47634807272124574)
(1439, 0.5829011146458022, -0.47634807272124574)
(1440, 5.609449227231412, -0.47634694087778096)
(1441, 0.6737360799481708, -0.47634694087778096)
(1442, 4.1545976132347615, -0.4699079499941878)
(1443, 2.128587560786779, -0.4699079499941878)
(1444, 5.4112338757223375, -0.4699076836780799)
(1445, 0.8719512982991872, -0.4699076836780799)
(1446, 4.6418615505005505, -0.4699074839409981)
(1447, 1.6413238898370843, -0.4699074839409981)
(1448, 3.3852242227485254, -0.4699074173619703)
(1449, 2.897961084431061, -0.4699074173619703)
(1450, 5.898499144568683, -0.469906751571697)
(1451, 0.3846861626108937, -0.469906751571697)
(1452, 3.141592653589793, -0.463648056693902)
(1453, 4.398229981341818, -0.463647923535848)
(1454, 1.8849553258377678, -0.463647923535848)
(1455, 5.654866776461628, -0.46364702471897984)
(1456, 0.6283183309808769, -0.46364702471897984)
(1457, 4.207168679469026, -0.45974665885499033)
(1458, 2.076016627710561, -0.45974665885499033)
(1459, 5.4638057409049425, -0.45974655898644934)
(1460, 0.8193798325907498, -0.45974655898644934)
(1461, 3.332653156514262, -0.45974649240742327)
(1462, 2.9505321506653237, -0.45974649240742327)
(1463, 4.589290750582395, -0.4597464258283954)
(1464, 1.6938945565971926, -0.4597464258283954)
(1465, 5.845927812018312, -0.45974549372201423)
(1466, 0.4372573287137084, -0.45974549372201423)
(1467, 3.742453460836815, -0.45623917583081547)
(1468, 2.5407318463427715, -0.45623917583081547)
(1469, 4.9990905222727315, -0.45623897609373365)
(1470, 1.2840949180649066, -0.45623897609373365)
(1471, 3.7973694404109044, -0.45623887622519277)
(1472, 2.4858158667686814, -0.45623887622519277)
(1473, 6.25572758370865, -0.45623880964616664)
(1474, 0.027457554942772206, -0.45623880964616664)
(1475, 5.054005969214606, -0.45623797740832456)
(1476, 1.2291792048069279, -0.45623797740832456)
(1477, 3.8522028619911914, -0.4547191100596252)
(1478, 2.4309824451883952, -0.4547191100596252)
(1479, 3.687620305572636, -0.4547182112427571)
(1480, 2.5955650016069507, -0.4547182112427571)
(1481, 4.944256568060229, -0.4547180780847031)
(1482, 1.338928472803256, -0.4547180780847031)
(1483, 6.200893629496147, -0.4547179116371344)
(1484, 0.08229143633447464, -0.4547179116371344)
(1485, 5.108839923427109, -0.4547178450581082)
(1486, 1.174345117436359, -0.4547178450581082)
(1487, 5.163436323670389, -0.451709238685132)
(1488, 1.1197487171930822, -0.451709238685132)
(1489, 4.889658569920284, -0.451709238685132)
(1490, 1.3935266041012433, -0.451709238685132)
(1491, 3.906800327498921, -0.451709238685132)
(1492, 2.376384979680665, -0.451709238685132)
(1493, 6.146296163988417, -0.451709238685132)
(1494, 0.13688889351981073, -0.451709238685132)
(1495, 3.633022573748798, -0.4517091055270781)
(1496, 2.650162733430788, -0.4517091055270781)
(1497, 5.7938683390294345, -0.44851953735803046)
(1498, 0.4893167351235495, -0.44851953735803046)
(1499, 4.259227886141795, -0.44851953735803046)
(1500, 2.0239574210377906, -0.44851953735803046)
(1501, 3.2805942161576005, -0.44851950406851737)
(1502, 3.0025910910219857, -0.44851950406851737)
(1503, 5.515865213893821, -0.44851943748948947)
(1504, 0.7673202930228545, -0.44851943748948947)
(1505, 4.537231277593517, -0.4485193709104617)
(1506, 1.745953896428006, -0.4485193709104617)
(1507, 4.835421163791959, -0.44727154678170583)
(1508, 1.4477640102295788, -0.44727154678170583)
(1509, 3.9610379999433536, -0.4472706146753246)
(1510, 2.322147307236232, -0.4472706146753246)
(1511, 3.5787846349882577, -0.4472705148067837)
(1512, 2.704400672191329, -0.4472705148067837)
(1513, 6.092058225227877, -0.4472703483592149)
(1514, 0.19112723175452762, -0.4472703483592149)
(1515, 5.217674262430948, -0.4472703150697019)
(1516, 1.0655109115905812, -0.4472703150697019)
(1517, 3.5249877157042073, -0.4414746107474162)
(1518, 2.758197591475379, -0.4414746107474162)
(1519, 4.0148357181757275, -0.4414745108788753)
(1520, 2.2683495890038587, -0.4414745108788753)
(1521, 5.27147331224386, -0.44147441101033436)
(1522, 1.0117118617776735, -0.44147441101033436)
(1523, 6.038261305943826, -0.4414743444313083)
(1524, 0.24492393465672677, -0.4414743444313083)
(1525, 4.781624244507909, -0.4414742445627674)
(1526, 1.5015613289877798, -0.4414742445627674)
(1527, 4.484829854720696, -0.4366598818126626)
(1528, 1.798355452458891, -0.4366598818126626)
(1529, 4.311629309014617, -0.43665971536509385)
(1530, 1.9715559981649688, -0.43665971536509385)
(1531, 5.741467448788828, -0.43665961549655286)
(1532, 0.5417179915488168, -0.43665961549655286)
(1533, 5.568266636766642, -0.4366595822070399)
(1534, 0.7149186038339108, -0.4366595822070399)
(1535, 3.228193592233102, -0.436659515628012)
(1536, 3.0549917149464836, -0.436659515628012)
(1537, 3.4716547190820695, -0.43440085541800205)
(1538, 2.8115305880975163, -0.43440085541800205)
(1539, 4.068167915849542, -0.43440075554946117)
(1540, 2.2150175244881067, -0.43440075554946117)
(1541, 4.728291780517987, -0.43440072225994814)
(1542, 1.5548936598196519, -0.43440072225994814)
(1543, 5.984928309321688, -0.43439998989064876)
(1544, 0.2982569312788703, -0.43439998989064876)
(1545, 5.324804178337136, -0.4343999233116209)
(1546, 0.958381328579536, -0.4343999233116209)
(1547, 3.1690189517598566, -0.42916644558496503)
(1548, 3.11416635541973, -0.42916644558496503)
(1549, 4.370802351591198, -0.4291663457164242)
(1550, 1.9123829555883882, -0.4291663457164242)
(1551, 5.627439945659331, -0.4291662791373963)
(1552, 0.6557453615202482, -0.4291662791373963)
(1553, 4.425656279511899, -0.4291662125583702)
(1554, 1.85752916082575, -0.4291662125583702)
(1555, 5.682293074631691, -0.4291655467680969)
(1556, 0.6008920993898326, -0.4291655467680969)
(1557, 3.4187358440094346, -0.42613753260867726)
(1558, 2.864449463170151, -0.42613753260867726)
(1559, 5.932009167932946, -0.42613673366035004)
(1560, 0.3511761725361586, -0.42613673366035004)
(1561, 4.1210870572382845, -0.42613663379180905)
(1562, 2.1620982499413017, -0.42613663379180905)
(1563, 4.675373171761461, -0.42613646734424204)
(1564, 1.607812401734236, -0.42613646734424204)
(1565, 5.377724917622525, -0.4261364340547273)
(1566, 0.905460589294136, -0.4261364340547273)
(1567, 4.62267720327206, -0.41680937812699737)
(1568, 1.6605079707494685, -0.41680937812699737)
(1569, 5.430419820847494, -0.4168092782584565)
(1570, 0.8527652865950108, -0.4168092782584565)
(1571, 5.879314264707977, -0.4168083461520753)
(1572, 0.40387107576112, -0.4168083461520753)
(1573, 4.173782759411576, -0.41680824628353436)
(1574, 2.10940254776801, -0.41680824628353436)
(1575, 3.3660390765717114, -0.41680807983596563)
(1576, 2.9171462306078753, -0.41680807983596563)
(1577, 3.7699111843077517, -0.4081150559847573)
(1578, 2.5132741228718345, -0.4081150559847573)
(1579, 5.026548778375885, -0.40811502269524247)
(1580, 1.2566366619617537, -0.40811502269524247)
(1581, 0.0, -0.4081149561162164)
(1582, 3.715916924786933, -0.4073461015095094)
(1583, 2.5672683823926534, -0.4073461015095094)
(1584, 4.972554252538957, -0.4073459017724276)
(1585, 1.3106309214825658, -0.4073459017724276)
(1586, 3.823905443828571, -0.407345202692643)
(1587, 2.4592798633510156, -0.407345202692643)
(1588, 5.0805422389483805, -0.4073451028241021)
(1589, 1.2026430682312146, -0.4073451028241021)
(1590, 6.229191313974875, -0.40734493637653335)
(1591, 0.053994080589675746, -0.40734493637653335)
(1592, 5.483395953883575, -0.406673253860101)
(1593, 0.7997896196121268, -0.406673253860101)
(1594, 4.569701602868213, -0.4066731872810749)
(1595, 1.7134839706274885, -0.4066731872810749)
(1596, 4.226757827183207, -0.4066731872810749)
(1597, 2.0564274799963784, -0.4066731872810749)
(1598, 3.3130640088000796, -0.4066730208335061)
(1599, 2.9701212983795062, -0.4066730208335061)
(1600, 5.826338131671914, -0.40667295425447825)
(1601, 0.45684714221816775, -0.40667295425447825)
(1602, 3.6620518285789943, -0.40506117587325013)
(1603, 2.621133478600592, -0.40506117587325013)
(1604, 4.91868915633102, -0.4050601438983263)
(1605, 1.3644961508485633, -0.4050601438983263)
(1606, 6.175326217766937, -0.4050600107402723)
(1607, 0.10785918095880764, -0.4050600107402723)
(1608, 3.877770007404293, -0.40505994416124447)
(1609, 2.405415299775293, -0.40505994416124447)
(1610, 5.134407335156318, -0.4050590120548632)
(1611, 1.1487782383393808, -0.4050590120548632)
(1612, 3.6084184273858866, -0.40132243059791467)
(1613, 2.6747668797937, -0.40132243059791467)
(1614, 3.931403674913509, -0.40132236401888677)
(1615, 2.351781632266077, -0.40132236401888677)
(1616, 5.188040203717211, -0.4013222974398607)
(1617, 1.0951449703043303, -0.4013222974398607)
(1618, 4.865055222505696, -0.40132216428180495)
(1619, 1.4181300846738871, -0.40132216428180495)
(1620, 6.1216928165738285, -0.40132126546493685)
(1621, 0.16149259047429176, -0.40132126546493685)
(1622, 5.771796592547091, -0.3964889929565022)
(1623, 0.5113885481849348, -0.3964889929565022)
(1624, 4.281299632624139, -0.3964889929565022)
(1625, 2.001885541397385, -0.3964889929565022)
(1626, 3.2585224696752566, -0.39648882650893347)
(1627, 3.024662837504329, -0.39648882650893347)
(1628, 4.515158998478941, -0.39648879321942043)
(1629, 1.7680260423845375, -0.39648879321942043)
(1630, 5.537937493008397, -0.39648776124449825)
(1631, 0.74524794732925, -0.39648776124449825)
(1632, 4.811705181652581, -0.39622334263776754)
(1633, 1.4714802586850626, -0.39622334263776754)
(1634, 5.241391309834757, -0.39622330934825273)
(1635, 1.0417938641867717, -0.39622330934825273)
(1636, 3.555067587584448, -0.39622241053138463)
(1637, 2.7281177195951383, -0.39622241053138463)
(1638, 3.984755047347164, -0.3962222440838176)
(1639, 2.2984302598324224, -0.3962222440838176)
(1640, 6.068342243088498, -0.39622204434673575)
(1641, 0.21484296422254895, -0.39622204434673575)
(1642, 4.758618261115154, -0.38987310159749994)
(1643, 1.5245669129063741, -0.38987310159749994)
(1644, 3.501981199679235, -0.3898730350184721)
(1645, 2.7812041075003506, -0.3898730350184721)
(1646, 4.03784090262016, -0.38987296843944597)
(1647, 2.245344404559426, -0.38987296843944597)
(1648, 5.2944776977399695, -0.38987293514993293)
(1649, 0.988707409702542, -0.38987293514993293)
(1650, 6.015255855183285, -0.38987206962257787)
(1651, 0.2679295352200778, -0.38987206962257787)
(1652, 4.4565449534151815, -0.3886378609048946)
(1653, 1.8266402206063588, -0.3886378609048946)
(1654, 4.339914742952347, -0.3886378276153799)
(1655, 1.9432705642272396, -0.3886378276153799)
(1656, 3.1999081582953726, -0.38863766116781284)
(1657, 3.0832771488842132, -0.38863766116781284)
(1658, 5.713182547483314, -0.38863752800975715)
(1659, 0.5700028262753025, -0.38863752800975715)
(1660, 5.5965526033366055, -0.38863742814121627)
(1661, 0.6866329701590961, -0.38863742814121627)
(1662, 3.449038356156784, -0.38240852737811704)
(1663, 2.834146951022802, -0.38240852737811704)
(1664, 5.3474218728429594, -0.3824084607990892)
(1665, 0.935763367757603, -0.3824084607990892)
(1666, 4.090784545090935, -0.38240842750957615)
(1667, 2.192400762088651, -0.38240842750957615)
(1668, 4.705675151276593, -0.38240829435152224)
(1669, 1.5775102890610415, -0.38240829435152224)
(1670, 5.9623122127125106, -0.3824082610620074)
(1671, 0.3208732276251243, -0.3824082610620074)
(1672, 4.3982294487096025, -0.38114449125622496)
(1673, 1.884955858469984, -0.38114449125622496)
(1674, 3.141592653589793, -0.38114422494011535)
(1675, 5.654866776461628, -0.38114322625470626)
(1676, 0.6283186638760127, -0.38114322625470626)
(1677, 5.400500803897098, -0.3740248962665476)
(1678, 0.8826846364405329, -0.3740248962665476)
(1679, 3.3959586261543224, -0.3740248629770346)
(1680, 2.8872266810252643, -0.3740248629770346)
(1681, 5.909232216393923, -0.3740248296875198)
(1682, 0.373952957627602, -0.3740248296875198)
(1683, 4.652595154958005, -0.37402479639800673)
(1684, 1.6305904185376827, -0.37402479639800673)
(1685, 4.143864008777307, -0.37402472981897883)
(1686, 2.1393214315603424, -0.37402472981897883)
(1687, 4.197617518535574, -0.36507051644386007)
(1688, 2.085567655485967, -0.36507051644386007)
(1689, 3.3422045837638215, -0.3650703832858061)
(1690, 2.9409807234157648, -0.3650703832858061)
(1691, 5.454255112603707, -0.3650692847318561)
(1692, 0.8289299282597749, -0.3650692847318561)
(1693, 5.855478972951764, -0.3650692514423431)
(1694, 0.4277062010697613, -0.3650692514423431)
(1695, 4.598842444148063, -0.3650692514423431)
(1696, 1.684342863031515, -0.3650692514423431)
(1697, 3.743184764872157, -0.3599399698933366)
(1698, 2.540000542307429, -0.3599399698933366)
(1699, 3.7966381363755626, -0.3599389046289014)
(1700, 2.4865471708040237, -0.3599389046289014)
(1701, 6.256458887743991, -0.35993887133938657)
(1702, 0.026726662865167637, -0.35993887133938657)
(1703, 4.99982235894029, -0.35993887133938657)
(1704, 1.2833632145554077, -0.35993887133938657)
(1705, 5.053273599914832, -0.35993883804987353)
(1706, 1.229911840422808, -0.35993883804987353)
(1707, 3.850043837295476, -0.3584092847673008)
(1708, 2.43314146988411, -0.3584092847673008)
(1709, 3.689779330268351, -0.3584092514777859)
(1710, 2.593405976911235, -0.3584092514777859)
(1711, 4.946415859072053, -0.358409118319732)
(1712, 1.3367694481075305, -0.358409118319732)
(1713, 5.106681165047501, -0.358409118319732)
(1714, 1.1765044084481964, -0.358409118319732)
(1715, 6.20305292050797, -0.35840831937140477)
(1716, 0.08013220357928728, -0.35840831937140477)
(1717, 4.252942559653101, -0.35625105901989884)
(1718, 2.0302428806845487, -0.35625105901989884)
(1719, 4.543517403030554, -0.3562509591513597)
(1720, 1.739667770990984, -0.3562509591513597)
(1721, 5.8001544644664715, -0.35625085928281874)
(1722, 0.48303070955506655, -0.35625085928281874)
(1723, 3.2868806079107444, -0.3562508259933039)
(1724, 2.996304699268842, -0.3562508259933039)
(1725, 5.509579088456784, -0.3562507261247631)
(1726, 0.7736061521437689, -0.3562507261247631)
(1727, 3.903326500173009, -0.3554082351139168)
(1728, 2.3798588070065776, -0.3554082351139168)
(1729, 5.15996302897671, -0.3554081352453759)
(1730, 1.1232222782028727, -0.3554081352453759)
(1731, 3.6364961347586022, -0.35540796879780717)
(1732, 2.6466891724209836, -0.35540796879780717)
(1733, 6.149771056578761, -0.35540790221878105)
(1734, 0.13341443369315253, -0.35540790221878105)
(1735, 4.893133995142843, -0.35540706998094074)
(1736, 1.3900515783528542, -0.35540706998094074)
(1737, 2.3267287432594923, -0.3510456110637173)
(1738, 4.840002866131327, -0.35104481211539007)
(1739, 1.4431827073643708, -0.35104481211539007)
(1740, 3.583365804695409, -0.3510446789573361)
(1741, 2.6998195024841767, -0.3510446789573361)
(1742, 3.956456563920094, -0.3510446789573361)
(1743, 5.213093625356011, -0.35104464566782134)
(1744, 1.0700916152445454, -0.35104464566782134)
(1745, 6.0966393949350275, -0.35104464566782134)
(1746, 0.18654582902077885, -0.35104464566782134)
(1747, 3.229039678511411, -0.3488220380010695)
(1748, 3.054145628668176, -0.3488220380010695)
(1749, 4.310782690104093, -0.3488220380010695)
(1750, 1.972402750233556, -0.3488220380010695)
(1751, 4.485677272579543, -0.34882197142204163)
(1752, 1.7975083009161508, -0.34882197142204163)
(1753, 5.742313801383245, -0.34882097273663254)
(1754, 0.5408713393487673, -0.34882097273663254)
(1755, 5.567419751540011, -0.34882087286809166)
(1756, 0.715765622218609, -0.34882087286809166)
(1757, 4.786976665666748, -0.34546159475858007)
(1758, 1.4962085083547754, -0.34546159475858007)
(1759, 3.530339870546956, -0.34546069594171197)
(1760, 2.7528454366326303, -0.34546069594171197)
